6.598000648441494365e-01,6.153634359449590141e-01,6.737933774602611336e-01,6.614756214316688254e-01,1.798429673751184010e-01,0.000000000000000000e+00,2.114866870157499912e-01
6.661830374500964380e-01,6.348572285603596432e-01,6.716937796067770083e-01,6.614756214316688254e-01,2.002165967239744881e-01,0.000000000000000000e+00,2.343947912468618000e-01
6.619278334056409863e-01,6.065912713195361627e-01,6.611956854099250158e-01,6.423010811214719951e-01,1.818735616623798068e-01,0.000000000000000000e+00,2.100651324103031126e-01
6.491618236526698338e-01,5.944076585226251153e-01,6.091248075243247406e-01,6.209960259606557287e-01,2.117232976851224913e-01,0.000000000000000000e+00,2.384815678461582045e-01
6.278851929905765461e-01,5.895341868555535880e-01,6.339004480461114532e-01,6.209960259606557287e-01,2.802220116420738871e-01,0.000000000000000000e+00,3.131374071891128152e-01
6.257572942412347183e-01,5.822237146508945083e-01,6.276013133763349572e-01,6.082127501661898084e-01,2.450250439962095017e-01,0.000000000000000000e+00,2.716185227496337729e-01
6.044807618027102647e-01,5.529830922023716289e-01,6.213025329060781754e-01,5.996907841090886038e-01,8.630025720860970417e-02,0.000000000000000000e+00,9.940431037692740168e-02
6.002255663354895132e-01,5.627302052088299922e-01,6.171034013408551733e-01,5.975604559492204704e-01,1.271152023825639910e-01,0.000000000000000000e+00,1.428344308239412885e-01
6.066085391842498398e-01,5.456731011638392692e-01,6.171034013408551733e-01,5.975604559492204704e-01,7.851631244077429683e-02,0.000000000000000000e+00,9.083821210097940690e-02
6.023531968971084227e-01,5.456731011638392692e-01,6.150038034075004933e-01,5.975604559492204704e-01,9.976986598077700052e-02,0.000000000000000000e+00,1.135775055257844945e-01
5.980976441163928792e-01,5.456727637377066786e-01,6.087046441414194486e-01,6.018211122689567372e-01,1.058616488425612040e-01,0.000000000000000000e+00,1.206422233055261944e-01
6.044806154796348308e-01,5.554197046246359681e-01,6.192027915539963789e-01,6.018211122689567372e-01,1.149316366589955007e-01,0.000000000000000000e+00,1.303792010786641864e-01
6.023531987734874749e-01,5.407996317423778843e-01,6.087049313426360353e-01,5.890383965467440586e-01,1.264383376201435039e-01,0.000000000000000000e+00,1.408664728692156920e-01
5.938426708108187624e-01,5.627302960279195743e-01,6.150038797128054568e-01,6.103435450529353101e-01,4.289968864220928824e-01,0.000000000000000000e+00,4.709825214396409221e-01
6.215021653249431788e-01,5.870974336005235772e-01,6.422989461435546499e-01,6.316485068683763693e-01,1.167591715175308048e-01,0.000000000000000000e+00,1.364482246096812013e-01
6.342679920128052595e-01,5.749136652687444338e-01,6.192029352174590606e-01,5.996907841090886038e-01,2.031948016786246092e-01,0.000000000000000000e+00,2.246827427212955974e-01
