Open,High,Low,Close,Volume,Dividends,Stock Splits
0.24950503308113126,0.23008071980367018,0.21337207265773817,0.2011486899721172,0.5517147689527989,0.0,0.0
0.20916813238738619,0.19009098253301193,0.2021033189792666,0.18874773097191588,0.5300738345752305,0.0,0.0
0.18679150880110706,0.17457261195063167,0.1911312151857114,0.1798899142800756,0.3650973706196806,0.0,0.0
0.18590822288358977,0.1709914970385329,0.18935192503447829,0.1760515687312787,0.3504459282303476,0.0,0.0
0.19003030354657902,0.16890251471000284,0.18549693811953305,0.17221322318248167,0.4071362101874053,0.0,0.0
0.1767809008677772,0.1575620694460682,0.1730419293408868,0.16099323346027516,0.976579428206574,0.0,0.0
0.17089218723430444,0.16173998710433546,0.17126257739531647,0.17103201943011015,0.3998410552842325,0.0,0.0
0.1761922808227987,0.1560701944667775,0.16918711297072409,0.15479302751361423,0.23726913959285703,0.0,0.0
0.17059789094649735,0.15248878801464572,0.16889035537974617,0.16246956229495724,0.32555138193600097,0.0,0.0
0.17678095378426006,0.1635307648533184,0.1795659641830296,0.1769374129269632,0.3977014148796707,0.0,0.0
0.17766412368270224,0.15696516274847117,0.16711096530641545,0.15597376231723226,0.3062606557488402,0.0,0.0
0.16647575543578363,0.15278708714940903,0.15287673416801373,0.1542021520839888,0.6078208951168652,0.0,0.0
0.17207017335252595,0.16084497683545496,0.1757109896796949,0.17339434877672766,0.6080722179580359,0.0,0.0
0.17736990681713016,0.17457276050931247,0.17956604418018407,0.18136639943100896,0.3336072978719069,0.0,0.0
0.1994522016480148,0.18233202751287492,0.197951949928584,0.18520482313793152,0.2985715353108592,0.0,0.0
0.1897356617923791,0.17666151664774832,0.19113111470886324,0.17723245985114788,0.17614334911459645,0.0,0.0
0.17383664483840644,0.1533841090203525,0.1623663241586526,0.15390702700167846,0.45565510355180316,0.0,0.0
0.16323722477827163,0.14592340932858539,0.1623663966152149,0.14770658658064062,0.4032101398577649,0.0,0.0
0.16205912217094842,0.1471166825846505,0.16562800254415377,0.1571545752789757,0.21969691823856655,0.0,0.0
0.1697144315060941,0.14831056441622636,0.1674073884481464,0.15656416879810386,0.22941699893357606,0.0,0.0
0.17206993222027,0.16621643791303486,0.17304183350231428,0.17752774124970938,0.25497041862234326,0.0,0.0
0.18649696839338237,0.16800704658797427,0.18282781610949317,0.17280355150522786,0.37018496002608325,0.0,0.0
0.18885275732404327,0.18143676539029419,0.1857936339390166,0.19288167055177696,0.26179689038927867,0.0,0.0
0.20210180142174294,0.18561456495128226,0.19795173343969452,0.19819611046087915,0.3272766792780921,0.0,0.0
0.20298513680485164,0.18471927782352549,0.19646905383558877,0.19051934120515923,0.23474232616270777,0.0,0.0
0.20916810622038284,0.18830038651219516,0.194393102614288,0.18166144635519355,0.44137724916961585,0.0,0.0
0.1894415588130567,0.1865100205089113,0.19231754546760316,0.1990821109728147,0.6617805883671488,0.0,0.0
0.1988629545469367,0.1799442021069848,0.1943930059189738,0.18343290027218584,0.2597863076599126,0.0,0.0
0.18767467147779648,0.18471917390872228,0.19468963857206978,0.19170031048315417,0.3278744200895253,0.0,0.0
0.2035741480054909,0.18859899564761196,0.19557953357196067,0.18136639943100896,0.3763457658893772,0.0,0.0
0.19297466819172904,0.1784524090654882,0.17749024757627607,0.16512701672388497,0.404976192255181,0.0,0.0
0.17442535500614087,0.16502273019186076,0.18134511495200267,0.17723245985114788,0.25501117367766823,0.0,0.0
0.17884191647536696,0.16084484387476883,0.1691868776177079,0.157450091151914,0.3125844818334341,0.0,0.0
0.1676534028415788,0.17367717114413472,0.17126253866497654,0.18490922910686758,0.26534258020255264,0.0,0.0
0.20180749120020258,0.20143143986093026,0.20447578538554012,0.20675872391228312,0.43948213909700384,0.0,0.0
0.227717272034908,0.226798059356066,0.2270132341894624,0.23539906561960822,0.40493543719985603,0.0,0.0
0.2456774852301623,0.2259027775312421,0.23442684840322114,0.23097007911556267,0.20130280326855546,0.0,0.0
0.23036720538829614,0.21665146461277118,0.23264767606371228,0.22240762198040964,0.18535399161804364,0.0,0.0
0.23213360035201758,0.21605441748022391,0.22790278371428552,0.21561646244599764,0.21933691524986246,0.0,0.0
0.21947316560378383,0.20232668037564439,0.20773773412102736,0.19819611046087915,0.2981979473037135,0.0,0.0
0.20710735334986752,0.19546303134718368,0.20151054586357375,0.19229110775465375,0.31843962478179066,0.0,0.0
0.19120800972362095,0.18919578727062236,0.19409674685155776,0.17959471103963986,0.3993995421848785,0.0,0.0
0.20298530731437536,0.18322731901424094,0.18609011543343457,0.1825474468671292,0.3457455118495324,0.0,0.0
0.15558191490126982,0.1411483892603249,0.1416081146623549,0.12703821736947107,0.9079139524931906,0.0,0.0
0.13467730326664884,0.14801215978227156,0.14131144103199123,0.15774521623422433,0.7707731913246073,0.0,0.0
0.15381528184434679,0.13697024648230194,0.12529800795006008,0.11079875650422155,0.7525692666127795,0.0,0.0
0.12672799075918972,0.12204896376536944,0.11343644755771798,0.1282194211218427,0.8361443000658874,0.0,0.0
0.10758961224350594,0.09131015237774331,0.07310585486623711,0.05883266931492448,0.8771778482689291,0.0,0.0
0.0866852812000366,0.08713230052179877,0.06450621303124415,0.10075989237626104,0.6613798303231198,0.0,0.0
0.092868383014589,0.07429980974929706,0.06747172466076623,0.055289761480940225,0.6911242282011398,0.0,0.0
0.07520251481699669,0.09339935620121453,0.07874036344821023,0.09544521799278216,0.5657413004938154,0.0,0.0
0.10611787520955152,0.08892310493516875,0.10157457818921423,0.08806388645187513,0.4108720902588625,0.0,0.0
0.10052369925220406,0.10861955232873832,0.10513315774400622,0.1178852755953207,0.36973665441750836,0.0,0.0
0.11992258180415416,0.1080464495541833,0.11899488693859916,0.11521281480627532,0.30891652685418525,0.5,0.0
0.12910163354565873,0.12155201456726894,0.13211695037278803,0.12382388629555885,0.2776098518553739,0.0,0.0
0.11044727227488516,0.09364032743835204,0.09931158566733733,0.09947497279120254,0.46733142690241203,0.0,0.0
0.095345831290502,0.10384453500340307,0.10110086211023106,0.09977181735227647,0.43867383049972497,0.0,0.0
0.12554840264196276,0.10924674804077328,0.10348661606587128,0.0923482022654134,0.4684657759422909,0.0,0.0
0.10748607836372315,0.10744606501600074,0.10825839580955354,0.12144842638383846,0.3870711379490698,0.0,0.0
0.12554845599208408,0.1134486385611192,0.12674880556602341,0.1267933479619291,0.2223867518900157,0.0,0.0
0.13680056419971742,0.11494942106002493,0.11571434373717926,0.10363212533437038,0.26634107905801485,0.0,0.0
0.10482125092346739,0.10474502768813809,0.09871508888091007,0.10808620059673735,0.31213617622485923,0.0,0.0
0.12643666845997337,0.12575382958928216,0.13152045205648755,0.1359984212058627,0.3082304834228813,0.0,0.0
0.13916942774338836,0.12545395728105013,0.1392747541272401,0.13570173296104004,0.2992168236868382,0.0,0.0
0.14923672776401986,0.12875506685406102,0.13659040216579021,0.12827796155792592,0.4841021321686445,0.0,0.0
0.13680023754767656,0.12215216252303951,0.13509910790276003,0.12174519278678664,0.25543910175858064,0.0,0.0
0.11370428943238109,0.10114344090285299,0.10945139513747659,0.0970993565632311,0.2524979452659607,0.0,0.0
0.08261321944285982,0.07563239654093346,0.08678561765014936,0.08730020340652189,0.297131523356043,0.0,0.0
0.10778222670572934,0.10324432444711285,0.11034604977558804,0.11164942954338086,0.3742129179940362,0.0,0.0
0.11459267614386925,0.09994295382542395,0.11362668168902768,0.10066266366799992,0.2649418221585236,0.0,0.0
0.10126791016238923,0.07923403878782165,0.0924521770702127,0.08759728244197251,0.39795953023006236,0.0,0.0
0.08202121129140272,0.07203105193805326,0.08380349850826485,0.08492489981105278,0.31744112592632845,0.0,0.0
0.09327299937939304,0.07683288015653533,0.09275022849217351,0.08730020340652189,0.18722872416299305,0.0,0.0
0.09712249964142039,0.09153933463765351,0.09275039412614039,0.09650551112483219,0.24142615523600577,0.0,0.0
0.11222360568179046,0.10564516566393856,0.11064411156969367,0.11966665559426559,0.33931979812662594,0.0,0.0
0.1382807841876773,0.12515350511565637,0.13808148828945255,0.13243511410109365,0.41782082719177294,0.0,0.0
0.12140290932635411,0.09994279344942059,0.11243356884957023,0.10838296699968542,0.2597047975492627,0.0,0.0
0.12317946278174297,0.11014704497755268,0.12466102927638956,0.11491557945457365,0.27409812458820415,0.0,0.0
0.12643693051561455,0.1065458428785866,0.1037850986809139,0.08967597595074472,0.3436194564634122,0.0,0.0
